,D1,D2,D3
T8389,30,30,30
T8390,30,30,30
T8391,30,30,30
T8392,30,30,30
T8393,30,30,30
T8394,30,30,30
T8395,30,30,30
T8396,30,30,30
T8397,30,30,30
T8398,30,30,30
T8399,30,30,30
T8400,30,30,30
T8401,30,30,30
T8402,30,30,30
T8403,30,30,30
T8404,30,30,30
T8405,30,30,30
T8406,30,30,30
T8407,30,30,30
T8408,30,30,30
T8409,30,30,30
T8410,30,30,30
T8411,30,30,30
T8412,30,30,30
T8413,30,30,30
T8414,30,30,30
T8415,30,30,30
T8416,30,30,30
T8417,30,30,30
T8418,30,30,30
T8419,30,30,30
T8420,30,30,30
T8421,30,30,30
T8422,30,30,30
T8423,30,30,30
T8424,30,30,30
T8425,30,30,30
T8426,30,30,30
T8427,30,30,30
T8428,30,30,30
T8429,30,30,30
T8430,30,30,30
T8431,30,30,30
T8432,30,30,30
T8433,30,30,30
T8434,30,30,30
T8435,30,30,30
T8436,30,30,30
T8437,30,30,30
T8438,30,30,30
T8439,30,30,30
T8440,30,30,30
T8441,30,30,30
T8442,30,30,30
T8443,30,30,30
T8444,30,30,30
T8445,30,30,30
T8446,30,30,30
T8447,30,30,30
T8448,30,30,30
T8449,30,30,30
T8450,30,30,30
T8451,30,30,30
T8452,30,30,30
T8453,30,30,30
T8454,30,30,30
T8455,30,30,30
T8456,30,30,30
T8457,30,30,30
T8458,30,30,30
T8459,30,30,30
T8460,30,30,30
T8461,30,30,30
T8462,30,30,30
T8463,30,30,30
T8464,30,30,30
T8465,30,30,30
T8466,30,30,30
T8467,30,30,30
T8468,30,30,30
T8469,30,30,30
T8470,30,30,30
T8471,30,30,30
T8472,30,30,30
T8473,30,30,30
T8474,30,30,30
T8475,30,30,30
T8476,30,30,30
T8477,30,30,30
T8478,30,30,30
T8479,30,30,30
T8480,30,30,30
T8481,30,30,30
T8482,30,30,30
T8483,30,30,30
T8484,30,30,30
T8485,30,30,30
T8486,30,30,30
T8487,30,30,30
T8488,30,30,30
T8489,30,30,30
T8490,30,30,30
T8491,30,30,30
T8492,30,30,30
T8493,30,30,30
T8494,30,30,30
T8495,30,30,30
T8496,30,30,30
T8497,30,30,30
T8498,30,30,30
T8499,30,30,30
T8500,30,30,30
T8501,30,30,30
T8502,30,30,30
T8503,30,30,30
T8504,30,30,30
T8505,30,30,30
T8506,30,30,30
T8507,30,30,30
T8508,30,30,30
T8509,30,30,30
T8510,30,30,30
T8511,30,30,30
T8512,30,30,30
T8513,30,30,30
T8514,30,30,30
T8515,30,30,30
T8516,30,30,30
T8517,30,30,30
T8518,30,30,30
T8519,30,30,30
T8520,30,30,30
T8521,30,30,30
T8522,30,30,30
T8523,30,30,30
T8524,30,30,30
T8525,30,30,30
T8526,30,30,30
T8527,30,30,30
T8528,30,30,30
T8529,30,30,30
T8530,30,30,30
T8531,30,30,30
T8532,30,30,30
T8533,30,30,30
T8534,30,30,30
T8535,30,30,30
T8536,30,30,30
T8537,30,30,30
T8538,30,30,30
T8539,30,30,30
T8540,30,30,30
T8541,30,30,30
T8542,30,30,30
T8543,30,30,30
T8544,30,30,30
T8545,30,30,30
T8546,30,30,30
T8547,30,30,30
T8548,30,30,30
T8549,30,30,30
T8550,30,30,30
T8551,30,30,30
T8552,30,30,30
T8553,30,30,30
T8554,30,30,30
T8555,30,30,30
T8556,30,30,30
T8557,30,30,30
T8558,30,30,30
T8559,30,30,30
T8560,30,30,30
T8561,30,30,30
T8562,30,30,30
T8563,30,30,30
T8564,30,30,30
T8565,30,30,30
T8566,30,30,30
T8567,30,30,30
T8568,30,30,30
T8569,30,30,30
T8570,30,30,30
T8571,30,30,30
T8572,30,30,30
T8573,30,30,30
T8574,30,30,30
T8575,30,30,30
T8576,30,30,30
T8577,30,30,30
T8578,30,30,30
T8579,30,30,30
T8580,30,30,30
T8581,30,30,30
T8582,30,30,30
T8583,30,30,30
T8584,30,30,30
T8585,30,30,30
T8586,30,30,30
T8587,30,30,30
T8588,30,30,30
T8589,30,30,30
T8590,30,30,30
T8591,30,30,30
T8592,30,30,30
T8593,30,30,30
T8594,30,30,30
T8595,30,30,30
T8596,30,30,30
T8597,30,30,30
T8598,30,30,30
T8599,30,30,30
T8600,30,30,30
T8601,30,30,30
T8602,30,30,30
T8603,30,30,30
T8604,30,30,30
T8605,30,30,30
T8606,30,30,30
T8607,30,30,30
T8608,30,30,30
T8609,30,30,30
T8610,30,30,30
T8611,30,30,30
T8612,30,30,30
T8613,30,30,30
T8614,30,30,30
T8615,30,30,30
T8616,30,30,30
T8617,30,30,30
T8618,30,30,30
T8619,30,30,30
T8620,30,30,30
T8621,30,30,30
T8622,30,30,30
T8623,30,30,30
T8624,30,30,30
T8625,30,30,30
T8626,30,30,30
T8627,30,30,30
T8628,30,30,30
T8629,30,30,30
T8630,30,30,30
T8631,30,30,30
T8632,30,30,30
T8633,30,30,30
T8634,30,30,30
T8635,30,30,30
T8636,30,30,30
T8637,30,30,30
T8638,30,30,30
T8639,30,30,30
T8640,30,30,30
T8641,30,30,30
T8642,30,30,30
T8643,30,30,30
T8644,30,30,30
T8645,30,30,30
T8646,30,30,30
T8647,30,30,30
T8648,30,30,30
T8649,30,30,30
T8650,30,30,30
T8651,30,30,30
T8652,30,30,30
T8653,30,30,30
T8654,30,30,30
T8655,30,30,30
T8656,30,30,30
T8657,30,30,30
T8658,30,30,30
T8659,30,30,30
T8660,30,30,30
T8661,30,30,30
T8662,30,30,30
T8663,30,30,30
T8664,30,30,30
T8665,30,30,30
T8666,30,30,30
T8667,30,30,30
T8668,30,30,30
T8669,30,30,30
T8670,30,30,30
T8671,30,30,30
T8672,30,30,30
T8673,30,30,30
T8674,30,30,30
T8675,30,30,30
T8676,30,30,30
T8677,30,30,30
T8678,30,30,30
T8679,30,30,30
T8680,30,30,30
T8681,30,30,30
T8682,30,30,30
T8683,30,30,30
T8684,30,30,30
T8685,30,30,30
T8686,30,30,30
T8687,30,30,30
T8688,30,30,30
T8689,30,30,30
T8690,30,30,30
T8691,30,30,30
T8692,30,30,30
T8693,30,30,30
T8694,30,30,30
T8695,30,30,30
T8696,30,30,30
T8697,30,30,30
T8698,30,30,30
T8699,30,30,30
T8700,30,30,30
T8701,30,30,30
T8702,30,30,30
T8703,30,30,30
T8704,30,30,30
T8705,30,30,30
T8706,30,30,30
T8707,30,30,30
T8708,30,30,30
T8709,30,30,30
T8710,30,30,30
T8711,30,30,30
T8712,30,30,30
T8713,30,30,30
T8714,30,30,30
T8715,30,30,30
T8716,30,30,30
T8717,30,30,30
T8718,30,30,30
T8719,30,30,30
T8720,30,30,30
T8721,30,30,30
T8722,30,30,30
T8723,30,30,30
T8724,30,30,30
T8725,30,30,30
T8726,30,30,30
T8727,30,30,30
T8728,30,30,30
T8729,30,30,30
T8730,30,30,30
T8731,30,30,30
T8732,30,30,30
T8733,30,30,30
T8734,30,30,30
T8735,30,30,30
T8736,30,30,30
T8737,30,30,30
T8738,30,30,30
T8739,30,30,30
T8740,30,30,30
T8741,30,30,30
T8742,30,30,30
T8743,30,30,30
T8744,30,30,30
T8745,30,30,30
T8746,30,30,30
T8747,30,30,30
T8748,30,30,30
T8749,30,30,30
T8750,30,30,30
T8751,30,30,30
T8752,30,30,30
T8753,30,30,30
T8754,30,30,30
T8755,30,30,30
T8756,30,30,30
T8757,30,30,30
T8758,30,30,30
T8759,30,30,30
T8760,30,30,30
